87,04/03/2022,10221,10164,2011.4,CART HIPERCARD PAGSEGURO,"10.01,CNF 631785752 / RC 632327125 / NFC-E 000061742 / RC 632326471"
87,05/03/2022,10221,10164,773.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 631892896 / RC 632390594 / NFC-E 000047105"
87,05/03/2022,10221,10164,211.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 632010517 / NFC-E 000039792 / RC 632272702"
87,05/03/2022,10221,10164,2638.64,CART HIPERCARD PAGSEGURO,"10.01,CNF 632010643 / RC 632337304 / NFC-E 000047103"
87,05/03/2022,10221,10164,696.4,CART HIPERCARD PAGSEGURO,"10.01,CNF 632262637 / NFC-E 000039800"
87,05/03/2022,10221,10164,1388.9,CART HIPERCARD PAGSEGURO,"10.01,CNF 632262714 / NFC-E 000047110 / RC 632470033"
87,05/03/2022,10221,10164,231.4,CART HIPERCARD PAGSEGURO,"10.01,CNF 632262775 / RC 632476879 / NFC-E 000039809"
87,05/03/2022,10221,10164,269.6,CART HIPERCARD PAGSEGURO,"10.01,CNF 632361721 / RC 632502189 / NFC-E 000047116"
87,05/03/2022,10221,10164,97.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 632475269 / RC 632500375 / NFC-E 000007438"
87,06/03/2022,10221,10164,1843.94,CART HIPERCARD PAGSEGURO,"10.01,CNF 632506005 / RC 633096842 / NFC-E 000061799"
87,06/03/2022,10221,10164,1299.36,CART HIPERCARD PAGSEGURO,"10.01,CNF 632519080 / NFE 000016990"
87,06/03/2022,10221,10164,2302.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 632564265 / NFC-E 000039815 / RC 632585002 / RC 632585079"
87,06/03/2022,10221,10164,619.44,CART HIPERCARD PAGSEGURO,"10.01,CNF 632565209 / NFC-E 000061794 / RC 633097019"
87,06/03/2022,10221,10164,119.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 632585624 / RC 632599005 / NFC-E 000039823"
87,06/03/2022,10221,10164,854.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 632596904 / NFC-E 000047149 / RC 632626145"
87,06/03/2022,10221,10164,405.96,CART HIPERCARD PAGSEGURO,"10.01,CNF 632604722 / NFC-E 000039825 / RC 632625274"
87,07/03/2022,10221,10164,456.34,CART HIPERCARD PAGSEGURO,"10.01,CNF 632653119 / NFC-E 000061800"
87,07/03/2022,10221,10164,686.88,CART HIPERCARD PAGSEGURO,"10.01,CNF 632653221 / NFC-E 000039867"
87,07/03/2022,10221,10164,539.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 632667285 / NFE 000029973"
87,07/03/2022,10221,10164,511.98,CART HIPERCARD PAGSEGURO,"10.01,CNF 632667971 / NFC-E 000047161"
87,07/03/2022,10221,10164,2835.57,CART HIPERCARD PAGSEGURO,"10.01,CNF 632846580 / NFC-E 000061868 / NFC-E 000011336"
87,07/03/2022,10221,10164,599.9,CART HIPERCARD PAGSEGURO,"10.01,CNF 632946498 / RC 639324934 / NFC-E 000040179"
87,07/03/2022,10221,10164,560.7,CART HIPERCARD PAGSEGURO,"10.01,CNF 633005781 / NFE 000029975"
87,07/03/2022,10221,10164,873.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 633182064 / RC 633207140 / NFC-E 000047186"
87,07/03/2022,10221,10164,311.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 633198114 / RC 633217956 / NFC-E 000047192"
87,08/03/2022,10221,10164,1600.2,CART HIPERCARD PAGSEGURO,"10.01,CNF 633198238 / NFC-E 000047197"
87,08/03/2022,10221,10164,2558.88,CART HIPERCARD PAGSEGURO,"10.01,CNF 633217416 / NFC-E 000061866"
87,08/03/2022,10221,10164,1314.7,CART HIPERCARD PAGSEGURO,"10.01,CNF 633403566 / NFC-E 000039880 / RC 633533352 / RC 633533504"
87,08/03/2022,10221,10164,1047.6,CART HIPERCARD PAGSEGURO,"10.01,CNF 633505878 / NFC-E 000007808"
87,08/03/2022,10221,10164,3645.8,CART HIPERCARD PAGSEGURO,"10.01,CNF 633550702 / NFC-E 000007809 / NFC-E 000061869"
87,08/03/2022,10221,10164,4913.16,CART HIPERCARD PAGSEGURO,"10.01,CNF 633550822 / NFC-E 000061864"
87,08/03/2022,10221,10164,1786.56,CART HIPERCARD PAGSEGURO,"10.01,CNF 633567707 / NFC-E 000061856"
87,08/03/2022,10221,10164,3718.56,CART HIPERCARD PAGSEGURO,"10.01,CNF 633610858 / RC 634160171 / NFC-E 000061865"
87,08/03/2022,10221,10164,1980.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 633667726 / RC 635074507 / NFC-E 000061906"
87,08/03/2022,10221,10164,442.44,CART HIPERCARD PAGSEGURO,"10.01,CNF 633685067 / NFC-E 000047210 / RC 633738809"
87,08/03/2022,10221,10164,2998.36,CART HIPERCARD PAGSEGURO,"10.01,CNF 633731922 / NFC-E 000061872 / RC 634233138"
